Reviewed	Classification	Entry	Title	PDB chain IDs
FALSE	3.2	Q9ZWC8	Serine/threonine-protein kinase BRI1-like 1 OS=Arabidopsis thaliana OX=3702 GN=BRL1 PE=1 SV=1	4j0mA,4j0mB
FALSE	4.4	O43818	U3 small nucleolar RNA-interacting protein 2 OS=Homo sapiens OX=9606 GN=RRP9 PE=1 SV=1	4j0wA,4jxmA
FALSE	4.4	Q96WV5	Putative coatomer subunit alpha OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBPJ4664.04 PE=1 SV=1	4j87A,4j8bA,4j8gA,4j8gB
FALSE	4.1	B6R2Z8	Mandelate racemase / muconate lactonizing enzyme, C-terminal domain protein OS=Pseudovibrio sp. JE062 OX=439495 GN=PJE062_892 PE=1 SV=1	4jhmA,4jhmB,4jhmC,4jhmD,4jhmE,4jhmF,4jhmG,4jhmH
FALSE	3.1	Q496J9	Synaptic vesicle glycoprotein 2C OS=Homo sapiens OX=9606 GN=SV2C PE=1 SV=1	4jraC,4jraD,5jlvC,5jlvD,5moyB,6es1B
FALSE	4.4	Q9BVC4	Target of rapamycin complex subunit LST8 OS=Homo sapiens OX=9606 GN=MLST8 PE=1 SV=1	4jsnC,4jsnD,4jspC,4jspD,4jsvC,4jsvD,4jsxC,4jsxD,4jt5C,4jt5D,4jt6C,4jt6D,5flcD,5flcH,5h64C,5h64c,5wbuC,5wbuD,5wbyC,5wbyD,5zcsC,5zcsD,6bcuD,6bcuE,6bcxD,6bcxE,6sb0E,6sb0H,6sb2E,6sb2H
FALSE	3.2	K0IE77	Variable lymphocyte receptor (Fragment) OS=Petromyzon marinus OX=7757 PE=1 SV=1	4k5uA,4k5uB,4k5uC,4k5uD,4k79A,4k79B,4k79C,4k79D
FALSE	5.3	Q9NQV7	Histone-lysine N-methyltransferase PRDM9 OS=Homo sapiens OX=9606 GN=PRDM9 PE=1 SV=2	4ijdA,4ijdB,5egbA,5eh2E,5eh2F,5ei9E,5ei9F,6nm4A,6nm4B
FALSE	3.3	Q5LCY3	Putative exported protein OS=Bacteroides fragilis (strain ATCC 25285 / DSM 2151 / JCM 11019 / NCTC 9343) OX=272559 GN=BF9343_2249 PE=1 SV=1	4i17A
FALSE	3.3	Q09778	Tuberous sclerosis 1 protein homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tsc1 PE=1 SV=1	4kk0A,4kk0B,4kk0C,4kk0D,4kk0E,4kk0F,4kk0G,4kk0H,4kk0I,4kk0J,4kk1A,4kk1B,4kk1C,4kk1D,4kk1E,4kk1F,4kk1G,4kk1H,4kk1I,4kk1J,4kk1K,4kk1L,4kk1M,4kk1N,4kk1O,4kk1P,4kk1Q,4kk1R,4kk1S,4kk1T
FALSE	3.3	B6YW62	Uncharacterized protein OS=Thermococcus onnurineus (strain NA1) OX=523850 GN=TON_1937 PE=1 SV=1	4l7mA,4l7mB
FALSE	2.2,4.4	Q9UMS4	Pre-mRNA-processing factor 19 OS=Homo sapiens OX=9606 GN=PRPF19 PE=1 SV=1	4lg8A,5mqfG,5mqfH,5mqfI,5mqfJ,5xjcq,5xjcr,5xjcs,5xjct,5yzgq,5yzgr,5yzgs,5yzgt,5z56q,5z56r,5z56s,5z56t,5z57q,5z57r,5z57s,5z57t,6ff7G,6ff7H,6ff7I,6ff7J,6iczq,6iczr,6iczs,6iczt,6id0q,6id0r,6id0s,6id0t,6id1q,6id1r,6id1s,6id1t,6qdvt,6qdvu,6qdvv,6qdvw
FALSE	4.2	A0A0H3LUZ2	Surface protein/Bartonella adhesin OS=Bartonella quintana (strain Toulouse) OX=283165 GN=badA1 PE=1 SV=1	4lgoA,4lgoB,4lgoC
FALSE	3.3	O74985	N-terminal acetyltransferase A complex subunit nat1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nat1 PE=1 SV=1	4kvmA,4kvmB,4kvmC,4kvmD,4kvoA,4kvoB,4kvoC,4kvoD
FALSE	4.1	Q57700	Orotidine 5'-phosphate decarboxylase OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=pyrF PE=1 SV=2	4luiA,4luiB,4lujA,4lujB
FALSE	3.2	Q94AG2	Somatic embryogenesis receptor kinase 1 OS=Arabidopsis thaliana OX=3702 GN=SERK1 PE=1 SV=2	4lscA,4lsxC,4lsxD,4z64C,5iyxC,6fg8A
FALSE	4.1,3.1	B0V6J7	Putative acetyltransferase (WeeI) OS=Acinetobacter baumannii (strain AYE) OX=509173 GN=ABAYE3807 PE=1 SV=1	4m9cA,4m9cB,4m9cC,4m9cD,4m9cE,4m9cF
FALSE	4.2	Q9I741	Type VI secretion system spike protein VgrG1a OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=vgrG1a PE=1 SV=1	4mtkA,4mtkB,4mtkC,4mtkD,4mtkE,4mtkF,4uhvA,4uhvB,6h3lA,6h3lB,6h3lC,6h3nA,6h3nB,6h3nC
FALSE	3.4	I6YE93	TcdA OS=Clostridioides difficile OX=1496 GN=tcdA PE=1 SV=1	4nbxA,4nbzA,4nbzC
FALSE	3.1	Q887Q3	Mannuronan C5-epimerase OS=Pseudomonas syringae pv. tomato (strain ATCC BAA-871 / DC3000) OX=223283 GN=algG PE=1 SV=1	4nk6A,4nk8A,4ozyA,4ozzA
FALSE	4.4	Q06078	U3 small nucleolar RNA-associated protein 21 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP21 PE=1 SV=1	4nsxA,5jpqI,5tzsT,5wlcLT,5wyjBE,5wykBE,6ke6BE,6nd4T
FALSE	4.2	G0T4F6	Transferrin binding protein B OS=Actinobacillus pleuropneumoniae OX=715 GN=tbpB PE=1 SV=1	4o3xB
FALSE	3.2	Q8Y7I7	Lmo1290 protein OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=lmo1290 PE=1 SV=1	4l3aA,4l3aB,4l3fA,4l3fB,4l3fC,4l3fD,4l3fE,4l3fF,4l3fG,4l3fH
FALSE	3.4,4.4	Q8GF97	TccC3 OS=Photorhabdus luminescens OX=29488 GN=TccC3 PE=1 SV=1	4o9xA,6h6eF,6h6fF,6h6gA,6sueF,6sufF
FALSE	3.2,3.1	G2NFJ9	Exo-beta-1,3-glucanase OS=Streptomyces sp. (strain SirexAA-E / ActE) OX=862751 GN=SACTE_4363 PE=1 SV=1	4pewA,4pewB,4pexA,4pexB,4peyA,4pezA,4pf0A,4pf0B,4tyvA,4tyvB,4tz1A,4tz3A,4tz5A,4tz5B
FALSE	4.4	P62873	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 OS=Homo sapiens OX=9606 GN=GNB1 PE=1 SV=3	4kfmB,4pnkB,5he0B,5he1B,5he2B,5he3B,5ukkB,5uklB,5ukmB,5uz7B,6b3jB,6crkB,6d9hB,6ddeB,6ddfB,6e3yB,6eg8A,6eg8B,6eg8D,6eg8F,6g79B,6gdgB,6kpfB,6kpgB,6li3B,6lmkB,6lmlB,6m1hE,6m1iE,6m8sC,6m8sD,6m8sG,6m8sH,6m8sK,6n4bB,6ni3B,6niyB,6oijB,6oikB,6ommB,6orvBP,6os9B,6osaB,6ot0B,6p9xB,6p9yB,6pb0B,6pb1B,6pt0B,6uunB,6uusB,6uvaB,6vcbB,6vmsB,6whcB,6wi9B,6wpwD,6wzgB
FALSE	4.1	Q92NR7	Putative oxidoreductase OS=Rhizobium meliloti (strain 1021) OX=266834 GN=SMc01429 PE=1 SV=1	4pmjA,4xapA,5c7hA
FALSE	3.1	Q9XD84	Adhesin/invasin TibA autotransporter OS=Escherichia coli O78:H11 (strain H10407 / ETEC) OX=316401 GN=tibA PE=1 SV=1	4q1qA,4q1qB
FALSE	3.4	Q83SQ0	LPS-assembly protein LptD OS=Shigella flexneri OX=623 GN=lptD PE=1 SV=1	4q35A
FALSE	4.2,4.2	A0A0H2UKY6	TbpB OS=Haemophilus parasuis OX=738 PE=1 SV=1	4o4xA,4o4xB
FALSE	4.2,4.2	A0A0H2UKY5	TbpB OS=Haemophilus parasuis OX=738 PE=1 SV=1	4o4uA,4o4uB,4o4uC,4o4uD
FALSE	4.1	A0A0F7REH4	Putative glycerophosphoryl diester phosphodiesterase OS=Bacillus anthracis OX=1392 GN=GBAA_3560 PE=1 SV=1	4r7oA,4r7oB,4r7oC,4r7oD,4r7oE,4r7oF,4r7oG
FALSE	3.3	A7AK45	Tetratricopeptide repeat protein OS=Parabacteroides merdae ATCC 43184 OX=411477 GN=PARMER_03812 PE=1 SV=1	4r7sA
FALSE	4.5	Q9KP62	UDP-N-acetylglucosamine 1-carboxyvinyltransferase OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=murA PE=1 SV=1	4r7uA,4r7uB,4r7uC,4r7uD
FALSE	4.1	A0A0F7RAF0	Copper homeostasis protein CutC OS=Bacillus anthracis OX=1392 GN=cutC PE=1 SV=1	4r9xA,4r9xB
FALSE	4.1	Q58499	(5-formylfuran-3-yl)methyl phosphate synthase OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=mfnB PE=1 SV=1	4rc1A,4rc1B,4rc1C,4rc1D,4rc1E,4rc1F,4rc1G,4rc1H,4rc1I,4u9pA,4u9pB,4u9pC
FALSE	3.2,3.2	Q96PX8	SLIT and NTRK-like protein 1 OS=Homo sapiens OX=9606 GN=SLITRK1 PE=1 SV=2	4rcaB,4rcwA,4rcwB
FALSE	4.2	Q9JZN9	Probable TonB-dependent receptor NMB0964 OS=Neisseria meningitidis serogroup B (strain MC58) OX=122586 GN=NMB0964 PE=1 SV=1	4rdrA,4rdtA,4rdtB,4rvwA
FALSE	4.2	P31554	LPS-assembly protein LptD OS=Escherichia coli (strain K12) OX=83333 GN=lptD PE=1 SV=2	4rhbA,4rhbC
FALSE	4.2	A5W3Z9	Protein involved in meta-pathway of phenol degradation-like protein OS=Pseudomonas putida (strain ATCC 700007 / DSM 6899 / BCRC 17059 / F1) OX=351746 GN=Pput_2725 PE=1 SV=1	4rl8A,4rl8B,4rl8C,4rl8D
FALSE	4.4	Q80TS3	Adhesion G protein-coupled receptor L3 OS=Mus musculus OX=10090 GN=Adgrl3 PE=1 SV=3	4rmkA,4rmlA,4yebA,5fttC,5fttD,5fttG,5fttH,5ftuC,5ftuD,5ftuG,5ftuH,5ftuK,5ftuL,6jbuA
FALSE	5.5,4.6	P76578	Alpha-2-macroglobulin OS=Escherichia coli (strain K12) OX=83333 GN=yfhM PE=1 SV=1	4rtdA,4ziqA,4ziuA,4zjgA,4zjhA,5a42A
FALSE	3.1	Q0E5W5	Putative tail fiber protein OS=Pseudomonas phage LKA1 OX=386793 GN=gp49 PE=1 SV=1	4ru4A,4ru4B,4ru4C,4ru4D,4ru4E,4ru4F
FALSE	3.1	H2BD96	Uncharacterized protein OS=Pseudomonas phage phi297 OX=1129145 GN=phi297_00061 PE=1 SV=1	4ru5A,4ru5B,4ru5C
FALSE	4.4	P68512	Fish-egg lectin OS=Cyprinus carpio OX=7962 PE=1 SV=1	4ruqA,4ruqB,4rusA,4rusB,4rusC,4rusD,4rusE,4rusF
FALSE	3.3	Q9C2K9	Importin subunit alpha OS=Neurospora crassa OX=5141 GN=3H10.030 PE=1 SV=1	4rxhB,5vqiB
FALSE	3.3	O04294	Importin subunit alpha-3 OS=Arabidopsis thaliana OX=3702 GN=IMPA3 PE=1 SV=2	4tnmA
FALSE	4.4	H6CS64	Lectin 2 OS=Agrocybe aegerita OX=5400 GN=aal-2 PE=1 SV=1	4tqjA,4tqjB,4tqkA,4tqkB,4tqmA
FALSE	3.1	Q5LH16	Putative acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase OS=Bacteroides fragilis (strain ATCC 25285 / DSM 2151 / JCM 11019 / NCTC 9343) OX=272559 GN=lpxA PE=1 SV=1	4r36A,4r36B,4r37A,4r37B
FALSE	3.6	Q9I7C4	Beta sliding clamp OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=dnaN PE=1 SV=1	4tr8A,4tr8B,4tszA,4tszB,4tszC,4tszD,4tszE,4tszF,4tszG,4tszH,4tszI,4tszJ,4tszK,4tszL,4tszM,4tszN,4tszO,4tszP,6amsA,6amsB,6amsC,6amsD,6pthA
FALSE	3.6	Q9RYE8	Beta sliding clamp OS=Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422) OX=243230 GN=DR_0001 PE=1 SV=1	4trtA,4trtB
FALSE	3.3	Q9SAR5	Ankyrin repeat domain-containing protein 2A OS=Arabidopsis thaliana OX=3702 GN=AKR2A PE=1 SV=2	4tumA,4tumB,4tumC,4tumD,4tumE,5eidA
FALSE	3.1	E7CIP7	Pectinesterase OS=Sitophilus oryzae OX=7048 GN=CE8-1 PE=1 SV=1	4pmhA
FALSE	5.3	P18146	Early growth response protein 1 OS=Homo sapiens OX=9606 GN=EGR1 PE=1 SV=1	4r2aA,4r2cA,4r2dA,4x9jA,5n14A
FALSE	3.4	G8XR50	Dextransucrase OS=Leuconostoc mesenteroides OX=1245 GN=dsrE563 PE=1 SV=1	4tvdA
FALSE	3.2	Q72TC3	Uncharacterized protein OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar copenhageni (strain Fiocruz L1-130) OX=267671 GN=LIC_11098 PE=1 SV=1	4u08A,4u08B
FALSE	3.2	Q72NS0	Cytoplasmic membrane protein OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar copenhageni (strain Fiocruz L1-130) OX=267671 GN=LIC_12759 PE=1 SV=1	4u09A,4u09B
FALSE	4.1	Q8DLC2	Lipoyl synthase 2 OS=Thermosynechococcus elongatus (strain BP-1) OX=197221 GN=lipA2 PE=1 SV=1	4u0oB,4u0pB
FALSE	5.5,4.6	Q8ZN46	Alpha-2-macroglobulin OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=STM2532 PE=1 SV=1	4u48A,4u4jA,4u59A
TRUE	3.1	Q47465	Pectate lyase OS=Pectobacterium carotovorum OX=554 GN=pel-3 PE=1 SV=1	4u49A,4u49B,4u4bA
FALSE	4.4	Q04660	Ribosome biogenesis protein ERB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERB1 PE=1 SV=1	4u7aA,6c0fs,6cb1s,6elzm,6em1m,6em3B,6em4H,6em5m
FALSE	3.2,5.5	Q96JA1	Leucine-rich repeats and immunoglobulin-like domains protein 1 OS=Homo sapiens OX=9606 GN=LRIG1 PE=1 SV=2	4u7lA,4u7mA
FALSE	3.3	O60684	Importin subunit alpha-7 OS=Homo sapiens OX=9606 GN=KPNA6 PE=1 SV=1	4uadA
FALSE	3.3	O00629	Importin subunit alpha-3 OS=Homo sapiens OX=9606 GN=KPNA4 PE=1 SV=1	4uaeA,5tbkA,5tbkB,5tbkC,5tbkD,5tbkE,5tbkF,5tbkG,5tbkH,5xzxA,6bvvA,6bvzA,6bw9A,6bwaA,6bwbA,7jjlA
FALSE	4.4	A0A0J9X219	Rack1 OS=Lachancea kluyveri OX=4934 PE=1 SV=1	4uerR
FALSE	4.4	I0E093	Glycoprotein OS=Bat Paramyxovirus Eid_hel/GH-M74a/GHA/2009 OX=1112631 GN=G PE=1 SV=1	4uf7A,4uf7B
FALSE	3.2	Q72U33	Uncharacterized protein OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar copenhageni (strain Fiocruz L1-130) OX=267671 GN=LIC_10831 PE=1 SV=1	4u06A
FALSE	3.2	Q72Q78	Uncharacterized protein OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar copenhageni (strain Fiocruz L1-130) OX=267671 GN=LIC_12234 PE=1 SV=1	4tzhA,4tzhB
FALSE	3.3	Q9UJX2	Cell division cycle protein 23 homolog OS=Homo sapiens OX=9606 GN=CDC23 PE=1 SV=3	4ui9C,4ui9P,5a31C,5a31P,5g04C,5g04P,5g05C,5g05P,5khrC,5khrP,5khuC,5khuP,5l9tC,5l9tP,5l9uC,5l9uP,5lcwC,5lcwP,6q6gU,6q6gV,6q6hU,6q6hV,6tljC,6tljP,6tm5C,6tm5P
FALSE	4.4	Q60AR6	Methanol dehydrogenase protein, large subunit OS=Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath) OX=243233 GN=mxaF PE=1 SV=1	4tqoA,4tqoB,4tqoC,4tqoD,4tqoE,4tqoF,4tqoG,4tqoH
FALSE	4.4,3.3	Q9H1A4	Anaphase-promoting complex subunit 1 OS=Homo sapiens OX=9606 GN=ANAPC1 PE=1 SV=1	4ui9A,5a31A,5g04A,5g05A,5khrA,5khuA,5l9tA,5l9uA,5lcwA,5lggA,6q6gA,6q6hA,6tljA,6tm5A
FALSE	4.1	Q8XNZ3	Putative N-acetylmannosamine-6-phosphate 2-epimerase OS=Clostridium perfringens (strain 13 / Type A) OX=195102 GN=nanE PE=1 SV=1	4uttA,4uttB,4uttC,4uttD,4utuA,4utuB,4utwA,4utwB,4utwC,4utwD
FALSE	3.3	Q9UJX4	Anaphase-promoting complex subunit 5 OS=Homo sapiens OX=9606 GN=ANAPC5 PE=1 SV=2	4ui9O,5a31O,5g04O,5g05O,5khrO,5khuO,5l9tO,5l9uO,5lcwO,6q6gO,6q6hO,6tljO,6tm5O
FALSE	3.4	Q9HVV7	Lipopolysaccharide export system protein LptA OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=lptA PE=1 SV=1	4uu4A
FALSE	4.1	Q6KZI8	2-dehydro-3-deoxy-D-gluconate/2-dehydro-3-deoxy-phosphogluconate aldolase OS=Picrophilus torridus (strain ATCC 700027 / DSM 9790 / JCM 10055 / NBRC 100828) OX=263820 GN=PTO1279 PE=1 SV=1	4uxdA,4uxdB,4uxdC,4uxdD
FALSE	3.3	Q8WXH4	Ankyrin repeat and SOCS box protein 11 OS=Homo sapiens OX=9606 GN=ASB11 PE=1 SV=1	4uucA
FALSE	3.3	A8ITN7	Flagellar associated protein OS=Chlamydomonas reinhardtii OX=3055 GN=FAP259 PE=1 SV=1	4uzyA
FALSE	4.4	A8JEA1	Bardet-biedl syndrome 1 protein OS=Chlamydomonas reinhardtii OX=3055 GN=BBS1 PE=1 SV=1	4v0mB,4v0mD,4v0mF,4v0mH,4v0nB,4v0nD,4v0nF,4v0nH,4v0oB,4v0oD,4v0oF,4v0oH
FALSE	4.1	Q8UB77	Probable 5-dehydro-4-deoxyglucarate dehydratase OS=Agrobacterium fabrum (strain C58 / ATCC 33970) OX=176299 GN=Atu3140 PE=1 SV=2	4ur7A,4ur7B,4ur7C,4ur7D,4ur8A,4ur8B,4ur8C,4ur8D,5hwjA,5hwjB,5hwjC,5hwjD,5hwmA,5hwmB,5hwmC,5hwmD,5hwnA,5hwnB,5hwnC,5hwnD
FALSE	4.1	B4V386	Phosphoribosyl isomerase A OS=Streptomyces sp. Mg1 OX=465541 GN=priA PE=1 SV=1	4w9tA,4x9sA
FALSE	3.4,4.5,3.4,4.5	A0A0D6HUA0	Glycosyl transferase family 1 OS=Staphylococcus aureus OX=1280 GN=tagE_1 PE=1 SV=1	4wacA,4wadA
FALSE	4.4	G0SC29	Ribosome assembly protein 4 OS=Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) OX=759272 GN=CTHT_0055700 PE=1 SV=2	4wjsA,6qtaB
FALSE	4.10	A0A0R4I968	Frutalin OS=Artocarpus OX=3488 PE=1 SV=1	4wogA,4wogB,4wogC,4wogD
FALSE	3.2	Q8BGT1	Leucine-rich repeat transmembrane protein FLRT3 OS=Mus musculus OX=10090 GN=Flrt3 PE=1 SV=1	4v2eA,4v2eB,4yebB
FALSE	3.3,3.3	Q15397	Pumilio homolog 3 OS=Homo sapiens OX=9606 GN=PUM3 PE=1 SV=3	4wzrA,4wzrB,4wzwA
FALSE	3.4,4.1	A0A0H2WWV6	Poly(ribitol-phosphate) alpha-N-acetylglucosaminyltransferase OS=Staphylococcus aureus (strain COL) OX=93062 GN=tarM PE=1 SV=1	4x6lA,4x6lB,4x6lC,4x6lD,4x7mA,4x7mB,4x7pA,4x7pB,4x7rA,4x7rB
FALSE	4.4	Q9UM11	Fizzy-related protein homolog OS=Homo sapiens OX=9606 GN=FZR1 PE=1 SV=2	4ui9R,5l9tR,5l9uR
FALSE	3.3	A0A0M3KL00	Uncharacterized protein OS=Streptococcus mutans OX=1309 GN=ALKD2 PE=1 SV=1	4x8qA,6m9mA
FALSE	5.5	Q0E9K9	Down syndrome cell adhesion molecule 1, isoform AO OS=Drosophila melanogaster OX=7227 GN=Dscam1 PE=1 SV=1	4x83A,4x83B,4x83C,4x83D
FALSE	4.1	C7R2I5	N-(5'-phosphoribosyl)anthranilate isomerase OS=Jonesia denitrificans (strain ATCC 14870 / DSM 20603 / CIP 55134) OX=471856 GN=trpF PE=1 SV=1	4wuiA
FALSE	3.2	Q8BLU0	Leucine-rich repeat transmembrane protein FLRT2 OS=Mus musculus OX=10090 GN=Flrt2 PE=1 SV=1	4v2cA,4v2cC,4v2dA,5fttB,5fttF,5ftuB,5ftuF,5ftuJ
FALSE	3.3	F8RC03	Qdtf OS=Providencia alcalifaciens OX=126385 GN=qdtf PE=1 SV=1	4xczA,4xd0A,4xd1A
FALSE	4.4	P42935	Elongator complex protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ELP2 PE=1 SV=1	4xfvA,5m2nA,6qk7B
FALSE	3.2	F2YBL9	APL1B OS=Anopheles gambiae OX=7165 GN=APL1B PE=1 SV=1	4xgoA,4xgoB
FALSE	3.3	G0S143	Importin N-terminal domain-containing protein OS=Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) OX=759272 GN=CTHT_0012280 PE=1 SV=1	4xriA,4xrkA
FALSE	3.3	C4XPQ7	Magnetosome protein MamA OS=Desulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1) OX=573370 GN=mamA PE=1 SV=1	4xi0A,4xi0B,4xi0C,4xi0D,4xi0E,4xi0F,5lflA,5lflB,5lflC,5lflD,5lflE,5lflF,5lfmA,5lfmB,5lfmC,5lfmD,5lfmE,5lfmF
FALSE	4.4	B6K598	Kinetochore protein Mis16 OS=Schizosaccharomyces japonicus (strain yFS275 / FY16936) OX=402676 GN=SJAG_03867 PE=1 SV=2	4xyhA,4xyiA
FALSE	3.2	Q810C0	SLIT and NTRK-like protein 2 OS=Mus musculus OX=10090 GN=Slitrk2 PE=1 SV=1	4y61B
FALSE	3.3	A0A090CRQ5	Putative Kinesin light chain OS=Podospora anserina (strain S / ATCC MYA-4624 / DSM 980 / FGSC 10383) OX=515849 PE=1 SV=1	4y6cA,4y6wA
FALSE	5.4,5.5	Q64487	Receptor-type tyrosine-protein phosphatase delta OS=Mus musculus OX=10090 GN=Ptprd PE=1 SV=3	4y61A,4yfdA,4yfeA,4yfeB,4yfgA,4yfgB,4yh7A,5xwtA,5xwtC,5xwuA,5xwuC,5y32A,6kipA
FALSE	3.3	B0R5N9	Bacteriorhodopsin OS=Halobacterium salinarum (strain ATCC 29341 / DSM 671 / R1) OX=478009 GN=bop PE=1 SV=1	4y9hA,5b35A
FALSE	4.4	O43043	Sterol regulatory element-binding protein cleavage-activating protein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=scp1 PE=1 SV=1	4yhcA,4yhcB,5grsA,5grsB,5grsC,5grsD,5grsI,5grsJ,5grsK,5grsL
FALSE	3.3,3.3	D3GUX1	Putative type VI secretion protein OS=Escherichia coli O44:H18 (strain 042 / EAEC) OX=216592 GN=EC042_4540 PE=1 SV=1	4yo3A,4yo3B,4yo3C,4yo3D,4yo3E,4yo3F,4yo3G,4yo3H,4yo3I,4yo3J,4yo3K,4yo3L,4yo5A,4yo5B,4yo5C,4yo5D,4yo5E,4yo5F,4yo5G,4yo5H,4yo5I,4yo5J,4yo5K,4yo5L
FALSE	4.4	O43660	Pleiotropic regulator 1 OS=Homo sapiens OX=9606 GN=PLRG1 PE=1 SV=1	4yvdA,5mqfD,5xjcT,5yzgT,5z56T,5z57T,5z58T,6ff4D,6ff7D,6iczT,6id0T,6id1T,6qdvJ
FALSE	3.3	Q940U6	Protein FLUORESCENT IN BLUE LIGHT, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=FLU PE=1 SV=1	4yvoA,4yvqC,5cheE,5cheF
FALSE	4.4	A0A0H2UQE4	Putative neuraminidase OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=SP_1326 PE=1 SV=1	4yw1A,4yw1B,4yw2A,4yw2B,4yw3A,4yw3B,4yw5A,4yw5B,4yz1A,4yz1B,4yz2A,4yz2B,4yz3A,4yz3B,4yz4A,4yz4B,4yz5A,4yz5B
FALSE	3.2	Q6R5N8	Toll-like receptor 13 OS=Mus musculus OX=10090 GN=Tlr13 PE=1 SV=1	4z0cA,4z0cD
FALSE	4.2	Q6VS32	Factor H binding protein variant A10_001 (Fragment) OS=Neisseria meningitidis OX=487 GN=fhbp PE=1 SV=1	4z3tA,4z3tB
FALSE	4.2	A9D857	Hoefavidin OS=Hoeflea phototrophica (strain DSM 17068 / NCIMB 14078 / DFL-43) OX=411684 GN=HPDFL43_17171 PE=1 SV=1	4z27A,4z27B,4z28A,4z28B,4z2oA,4z2oP,4z2pA,4z2pB,4z2pC,4z2pP,4z2vA,4z2vB,4z2vC,4z2vP,4z6jA,4z6jB,6rtqA,6rtqB
TRUE	4.6	A4XGA6	Cellobiose 2-epimerase OS=Caldicellulosiruptor saccharolyticus (strain ATCC 43494 / DSM 8903 / Tp8T 6331) OX=351627 GN=Csac_0294 PE=1 SV=1	4z4jA,4z4lA
FALSE	3.2	Q8LPB4	Phytosulfokine receptor 1 OS=Daucus carota OX=4039 GN=PSKR PE=1 SV=1	4z5wA,4z5wB,4z61A,4z61B,4z62A
FALSE	3.2	Q9XIC7	Somatic embryogenesis receptor kinase 2 OS=Arabidopsis thaliana OX=3702 GN=SERK2 PE=1 SV=1	4z61C,4z61D,5gqrK,6g3wA,6g3wC
FALSE	3.2	Q5ZWY8	Gala protein type 1, 3 or 4 OS=Legionella pneumophila subsp. pneumophila (strain Philadelphia 1 / ATCC 33152 / DSM 7513) OX=272624 GN=legL1 PE=1 SV=1	4xa9A,4xa9B,4xa9C,4xa9D,4xa9E,4xa9F,4xa9G,4xa9H
FALSE	3.2	P29536	Leiomodin-1 OS=Homo sapiens OX=9606 GN=LMOD1 PE=1 SV=3	4z79A,4z8gA,4z94G
FALSE	3.2	Q9ZVR7	Phytosulfokine receptor 1 OS=Arabidopsis thaliana OX=3702 GN=PSKR1 PE=1 SV=4	4z63A,4z64A
FALSE	4.4	Q8BMF8	Gliomedin OS=Mus musculus OX=10090 GN=Gldn PE=1 SV=1	4xavA,4xavB,4xavC,4xavD
FALSE	4.9	B7X8M2	rRNA N-glycosidase OS=Momordica charantia OX=3673 GN=MCL1 PE=1 SV=1	4z8sA,4z8sB,4z9wA,4z9wB,4za3A,4za3B,4zbvA,4zbvB,4zfuA,4zfuB,4zfwA,4zfwB,4zfyA,4zfyB,4zgrA,4zgrB,4zlbA,4zlbB
